A,0,-0.7062895,-4.605247,-8.541314,3
A,68281,-0.82719666,-2.967613,-7.955932,3
A,10068281,-0.51475334,-3.750517,-9.090784,3
A,20068281,-0.7673417,-3.7098155,-9.084799,3
M,20068281,-8.544434,15.589844,-5.5463867,3
M,30068281,-9.144043,15.889648,-4.9467773,3
A,30068281,-0.31124622,-3.654749,-8.990228,3
A,40068281,-0.439336,-3.8762126,-8.99741,3
M,40068281,-7.944824,17.088867,-5.0966797,3
M,50068281,-7.794922,16.189453,-5.5463867,3
A,50068281,-0.5303157,-3.7912183,-9.056067,3
A,60068281,-0.4345476,-3.5673606,-9.051279,3
G,86494219,0.0053263223,-0.0061252704,-0.014647386,3
G,86563490,0.0,0.0,0.0,3
M,60068281,-6.895508,16.339355,-5.0966797,3
M,86563490,-7.6450195,16.339355,-5.9960938,3
A,86563490,-0.78769237,-3.6475663,-9.178172,3
A,96563490,-0.6775591,-3.2836475,-9.100361,3
G,96563490,0.0,0.0,0.0,3
G,106563490,0.0,0.0,0.0,3
M,96563490,-7.1953125,16.789063,-5.5463867,3
M,106563490,-7.345215,16.189453,-4.1972656,3
A,106563490,-0.49320555,-3.0657754,-8.910022,3
A,116563490,-1.091756,-3.490746,-9.209297,3
G,116563490,0.015446335,-0.046072688,0.033822145,3
G,126563490,-0.07749799,-0.007456851,-0.032490566,3
M,116563490,-7.6450195,17.088867,-4.347168,3
M,126563490,-7.794922,16.938965,-4.4970703,3
A,126563490,-0.8762778,-3.3746274,-9.192537,3
A,136563490,-0.94570965,-3.1842883,-9.248801,3
G,136563490,-0.08362326,-0.012516857,-0.033023197,3
G,146563490,-0.047670584,-0.01784318,-0.030360037,3
M,136563490,-8.544434,16.938965,-4.4970703,3
M,146563490,-7.6450195,16.03955,-4.1972656,3
A,146563490,-1.0833763,-3.3375173,-9.215282,3
A,156563490,-0.9923966,-3.539827,-9.173384,3
G,156563490,-0.03888215,-0.009054748,-0.024767399,3
G,166563490,-0.05273059,2.663161E-4,-0.025300032,3
M,156563490,-6.145996,18.58789,-5.246582,3
M,166563490,-7.944824,17.538574,-4.796875,3
A,166563490,-0.9528923,-3.3123782,-9.167398,3
A,176563490,-0.878672,-3.3734303,-9.11712,3
G,176563490,-0.046871636,0.005060006,-0.016511599,3
G,186563490,-0.033822145,0.01784318,-0.014647386,3
M,176563490,-8.694336,16.339355,-4.796875,3
M,186563490,-5.9960938,16.938965,-5.0966797,3
A,186563490,-0.6715736,-3.4572272,-9.085996,3
A,196563490,-0.7158663,-3.5242648,-9.153033,3
G,196563490,-0.028229509,0.01917476,0.0026631611,3
G,206563490,-0.023435818,0.017576864,0.01571265,3
M,196563490,-6.895508,17.838379,-5.696289,3
M,206563490,-5.9960938,16.63916,-4.4970703,3
A,206563490,-0.62249243,-3.526659,-9.200917,3
A,216563490,-0.60094464,-3.5422213,-9.169792,3
G,216563490,-0.02396845,0.01784318,0.024234766,3
G,226563490,-0.031158986,0.019973708,0.03355583,3
M,216563490,-7.345215,17.988281,-5.0966797,3
M,226563490,-6.2958984,17.23877,-4.9467773,3
A,226563490,-0.62728083,-3.5290532,-9.144653,3
A,236563490,-0.62009823,-3.4404678,-9.161413,3
G,236563490,-0.04873585,0.024501082,0.03781689,3
G,246563490,-0.04314321,0.026631612,0.04474111,3
M,236563490,-6.7456055,16.63916,-5.0966797,3
M,246563490,-7.04541,17.23877,-4.9467773,3
A,246563490,-0.58538234,-3.2597055,-9.17099,3
A,256563490,-0.70509243,-3.6379895,-9.220071,3
G,256563490,-0.02743056,0.02263687,0.05566007,3
G,266563490,-0.032490566,0.027696876,0.05832323,3
M,256563490,-6.895508,16.339355,-3.897461,3
M,266563490,-7.6450195,16.789063,-5.0966797,3
A,266563490,-0.6931214,-3.2441432,-9.196129,3
A,276563490,-0.61291564,-3.1507695,-9.187749,3
G,276563490,-0.00479369,0.03009372,0.054594804,3
G,286563490,0.050866377,0.025300032,0.054594804,3
M,276563490,-8.094727,16.189453,-4.1972656,3
M,286563490,-7.1953125,15.739746,-4.347168,3
A,286563490,-0.6799533,-3.2800562,-9.077616,3
A,296563490,-0.7673417,-3.478775,-9.174581,3
G,296563490,0.06950851,0.015978966,0.059388492,3
G,306563490,0.047137953,0.015180019,0.049002163,3
M,296563490,-8.094727,15.140137,-4.1972656,3
M,306563490,-7.345215,16.63916,-3.7475586,3
A,306563490,-0.7230489,-3.441665,-9.192537,3
A,316563490,-0.6727707,-3.2968156,-9.172187,3
G,316563490,0.04474111,0.018375812,0.034621093,3
G,326563490,0.070041135,0.010386328,0.030626353,3
M,316563490,-7.944824,18.58789,-5.0966797,3
M,326563490,-7.794922,16.189453,-5.3964844,3
A,326563490,-0.7290344,-3.2716765,-9.238028,3
A,336563490,-0.58538234,-3.5889084,-9.124303,3
G,336563490,0.10066749,0.006657903,0.02263687,3
G,346563490,0.087618,-0.0013315806,0.014647386,3
M,336563490,-6.7456055,16.63916,-5.0966797,3
M,346563490,-8.544434,16.938965,-4.4970703,3
A,346563490,-0.7038953,-3.2704794,-9.266758,3
A,356563490,-0.60094464,-3.3662477,-9.157822,3
G,356563490,0.092145376,-0.0063915867,0.0058589545,3
G,366563490,0.099069595,-0.009853696,-0.009853696,3
M,356563490,-7.345215,16.938965,-4.4970703,3
M,366563490,-7.04541,16.189453,-4.0473633,3
A,366563490,-0.60812724,-3.2980127,-9.151836,3
A,376563490,-0.6344634,-3.3758245,-9.208099,3
G,376563490,0.10918961,-0.01571265,-0.01571265,3
G,386563490,0.1307612,-0.021038974,-0.021038974,3
M,376563490,-8.994141,17.538574,-5.5463867,3
M,386563490,-8.094727,16.189453,-5.0966797,3
A,386563490,-0.6476316,-3.3267434,-9.095572,3
A,396563490,-0.6787562,-3.465607,-9.17099,3
G,396563490,0.14114754,-0.025566347,-0.024501082,3
G,406563490,0.14993598,-0.031158986,-0.03195793,3
M,396563490,-7.944824,17.088867,-5.696289,3
M,406563490,-8.544434,16.938965,-4.1972656,3
A,406563490,-0.6991069,-3.5063083,-9.131485,3
A,416563490,-0.7026982,-3.570952,-9.149442,3
G,416563490,0.14620754,-0.033289514,-0.03089267,3
G,426563490,0.14327806,-0.035153728,-0.03834952,3
M,416563490,-6.7456055,16.938965,-4.6469727,3
M,426563490,-7.6450195,15.739746,-4.6469727,3
A,426563490,-0.6895301,-3.5817258,-9.107543,3
A,436563490,-0.7553706,-3.6224272,-9.095572,3
G,436563490,0.13448964,-0.037284255,-0.036485307,3
G,446563490,0.11984225,-0.033023197,-0.046339005,3
M,436563490,-7.04541,17.23877,-4.9467773,3
M,446563490,-8.844238,16.189453,-5.3964844,3
A,446563490,-0.6488287,-3.693056,-9.076419,3
A,456563490,-0.724246,-3.5649664,-9.063251,3
G,456563490,0.105993815,-0.035952676,-0.04447479,3
G,466563490,0.098004326,-0.0314253,-0.051132694,3
M,456563490,-7.944824,15.739746,-5.5463867,3
M,466563490,-7.6450195,16.789063,-5.246582,3
A,466563490,-0.6775591,-3.5817258,-9.107543,3
A,476563490,-0.6536171,-3.5362358,-9.076419,3
G,476563490,0.103863284,-0.032490566,-0.04660532,3
G,486563490,0.109988555,-0.02956109,-0.049002163,3
M,476563490,-7.944824,15.739746,-5.0966797,3
M,486563490,-8.094727,15.889648,-5.3964844,3
A,486563490,-0.6619968,-3.4763808,-9.1255,3
A,496563490,-0.7338228,-3.4835634,-9.033323,3
G,496563490,0.105727494,-0.033822145,-0.04234426,3
G,506563490,0.10519487,-0.03195793,-0.042876896,3
M,496563490,-8.244629,16.03955,-5.0966797,3
M,506563490,-7.794922,16.938965,-4.0473633,3
A,506563490,-0.6536171,-3.5338416,-9.118318,3
A,516563490,-0.6715736,-3.7349546,-9.124303,3
G,516563490,0.09347696,-0.03222425,-0.038083203,3
G,526563490,0.096939065,-0.03009372,-0.0479369,3
M,516563490,-7.944824,16.339355,-5.0966797,3
M,526563490,-8.094727,16.189453,-4.9467773,3
A,526563490,-0.5291186,-3.6224272,-9.068039,3
A,536563490,-0.6464345,-3.9348705,-9.074024,3
G,536563490,0.10679276,-0.031158986,-0.053263225,3
G,546563490,0.0892159,-0.031158986,-0.053795855,3
M,536563490,-8.544434,17.23877,-4.1972656,3
M,546563490,-7.1953125,14.69043,-4.796875,3
A,546563490,-0.7398083,-3.846285,-9.040505,3
A,556563490,-0.6619968,-3.6619315,-9.002198,3
G,556563490,0.06844324,-0.025033714,-0.05486112,3
G,566563490,0.05352954,-0.024234766,-0.04314321,3
M,556563490,-6.7456055,15.140137,-5.3964844,3
M,566563490,-6.895508,15.290039,-5.5463867,3
A,566563490,-0.7038953,-3.7253778,-9.075222,3
A,576563490,-0.7433996,-3.7792473,-9.0716305,3
G,576563490,0.044208474,-0.022104237,-0.036218993,3
G,586563490,0.033822145,-0.014647386,-0.03195793,3
M,576563490,-8.844238,17.23877,-5.3964844,3
M,586563490,-8.844238,16.63916,-6.145996,3
A,586563490,-0.6847417,-3.750517,-9.113529,3
A,596563490,-0.6919243,-3.739743,-9.078813,3
G,596563490,0.030626353,-0.010120012,-0.02876214,3
G,606563490,0.02956109,-0.008788432,-0.018908445,3
M,596563490,-7.345215,15.589844,-5.3964844,3
M,606563490,-8.094727,17.688477,-4.6469727,3
A,606563490,-0.6787562,-3.6966474,-8.996213,3
A,616563490,-0.60812724,-3.8019924,-9.050082,3
G,616563490,0.024767399,-0.007456851,-0.009321064,3
G,626563490,0.00958738,-0.008522116,0.0055926386,3
M,616563490,-6.445801,16.03955,-5.0966797,3
M,626563490,-7.6450195,15.739746,-4.1972656,3
A,626563490,-0.676362,-3.915717,-9.058462,3
A,636563490,-0.61291564,-3.7086184,-9.075222,3
G,636563490,0.009853696,-0.006657903,0.016777916,3
G,646563490,-5.326322E-4,-0.0058589545,0.023169503,3
M,636563490,-7.6450195,17.088867,-5.5463867,3
M,646563490,-5.8461914,16.339355,-6.445801,3
A,646563490,-0.6655881,-4.009091,-9.041702,3
A,656563490,-0.7062895,-3.7828386,-9.059659,3
G,656563490,-0.047137953,-0.0018642128,0.026631612,3
G,666563490,-0.06018744,0.002396845,0.010918961,3
M,656563490,-7.794922,16.938965,-5.0966797,3
M,666563490,-7.794922,16.189453,-5.3964844,3
A,666563490,-0.5590461,-3.6715083,-9.039309,3
A,676563490,-0.6847417,-3.6343982,-9.085996,3
G,676563490,-0.04926848,-7.9894834E-4,0.009054748,3
G,686563490,-0.042077947,-0.002130529,0.0055926386,3
M,676563490,-7.04541,14.840332,-6.145996,3
M,686563490,-7.794922,15.589844,-4.0473633,3
A,686563490,-0.60214174,-3.5326445,-9.060856,3
A,696563490,-0.6727707,-3.466804,-9.1350765,3
G,696563490,-0.025832662,-0.0037284256,0.0031957934,3
G,706563490,-0.024767399,-0.015446335,0.015180019,3
M,696563490,-8.694336,16.03955,-5.0966797,3
M,706563490,-7.944824,17.088867,-5.5463867,3
A,706563490,-0.7781156,-3.5661635,-9.194932,3
A,716563490,-0.61650693,-3.3842041,-9.204509,3
G,716563490,-0.004527374,-0.014913702,0.0034621095,3
G,726563490,0.022104237,-0.02263687,0.0031957934,3
M,716563490,-7.944824,15.739746,-4.796875,3
M,726563490,-7.6450195,17.088867,-4.796875,3
A,726563490,-0.7493851,-3.5673606,-9.165004,3
A,736563490,-0.8726865,-3.6248214,-9.075222,3
G,736563490,0.027963191,-0.024767399,0.0015978967,3
G,746563490,0.02263687,-0.019707393,-0.0037284256,3
M,736563490,-8.544434,15.889648,-4.9467773,3
M,746563490,-7.1953125,15.739746,-5.0966797,3
A,746563490,-0.7589619,-3.594894,-8.969876,3
A,756563490,-0.7517793,-3.6822822,-8.935161,3
G,756563490,0.01571265,-0.016245283,-0.0053263223,3
G,766563490,0.009054748,-0.012250541,-0.007190535,3
M,756563490,-6.2958984,15.140137,-4.4970703,3
M,766563490,-9.59375,15.889648,-4.1972656,3
A,766563490,-0.7374141,-3.7481227,-9.027337,3
A,776563490,-0.6799533,-3.774459,-9.100361,3
G,776563490,-0.004261058,-0.007190535,-0.008522116,3
G,786563490,-0.011185277,-0.006657903,-0.0058589545,3
M,776563490,-7.6450195,16.03955,-5.5463867,3
M,786563490,-7.944824,15.739746,-5.9960938,3
A,786563490,-0.6619968,-3.6463692,-9.113529,3
A,796563490,-0.6332663,-3.58412,-9.143456,3
G,796563490,-0.002130529,-0.007190535,-0.0053263223,3
G,806563490,0.013848438,-0.010918961,-0.004527374,3
M,796563490,-6.445801,15.290039,-5.5463867,3
M,806563490,-8.544434,16.189453,-5.0966797,3
A,806563490,-0.7074866,-3.6284127,-9.074024,3
A,816563490,-0.79367787,-3.5637693,-9.0081835,3
G,816563490,0.018375812,-0.011185277,-0.0053263223,3
G,826563490,0.023169503,-0.008788432,-0.011185277,3
M,816563490,-6.2958984,16.938965,-5.5463867,3
M,826563490,-7.1953125,16.339355,-5.0966797,3
A,826563490,-0.7757214,-3.5805287,-8.986636,3
A,836563490,-0.7697359,-3.645172,-9.052477,3
G,836563490,0.033289514,-0.008522116,-0.012250541,3
G,846563490,0.03888215,-0.007190535,-0.018908445,3
M,836563490,-7.944824,16.339355,-4.6469727,3
M,846563490,-7.1953125,16.03955,-5.246582,3
A,846563490,-0.7350199,-3.6703112,-9.096769,3
A,856563490,-0.6787562,-3.642778,-9.115923,3
G,856563490,0.04660532,-0.008522116,-0.025832662,3
G,866563490,0.062051654,-0.013315806,-0.027164243,3
M,856563490,-7.04541,16.63916,-4.9467773,3
M,866563490,-8.244629,17.538574,-5.0966797,3
A,866563490,-0.6476316,-3.5697548,-9.097966,3
A,876563490,-0.6919243,-3.6284127,-9.099164,3
G,876563490,0.07803062,-0.01917476,-0.028229509,3
G,886563490,0.08522116,-0.020240024,-0.027963191,3
M,876563490,-8.244629,16.03955,-4.347168,3
M,886563490,-7.345215,16.189453,-4.9467773,3
A,886563490,-0.7266402,-3.6284127,-9.035717,3
A,896563490,-0.724246,-3.6248214,-9.024943,3
G,896563490,0.09081379,-0.02130529,-0.03089267,3
G,906563490,0.09187906,-0.019707393,-0.03435478,3
M,896563490,-8.244629,16.789063,-5.5463867,3
M,906563490,-8.544434,16.189453,-5.0966797,3
A,906563490,-0.7445967,-3.7469256,-9.048885,3
A,916563490,-0.7302315,-3.7565024,-9.048885,3
G,916563490,0.08868326,-0.019973708,-0.0396811,3
G,926563490,0.08229168,-0.019707393,-0.045007423,3
M,916563490,-7.944824,16.789063,-6.145996,3
M,926563490,-8.844238,17.23877,-4.6469727,3
A,926563490,-0.6919243,-3.752911,-9.083601,3
A,936563490,-0.6955156,-3.8019924,-9.01417,3
G,936563490,0.07403588,-0.01917476,-0.041545313,3
G,946563490,0.060720075,-0.018109497,-0.035153728,3
M,936563490,-8.694336,16.789063,-5.696289,3
M,946563490,-8.244629,16.03955,-5.696289,3
A,946563490,-0.6955156,-3.9193082,-9.033323,3
A,956563490,-0.700304,-3.9324763,-8.990228,3
G,956563490,0.035952676,-0.015978966,-0.028229509,3
G,966563490,0.009321064,-0.01304949,-0.023169503,3
M,956563490,-10.193359,15.889648,-4.1972656,3
M,966563490,-6.7456055,16.938965,-5.3964844,3
A,966563490,-0.7218518,-3.8738184,-9.02614,3
A,976563490,-0.7505822,-3.8043866,-9.022549,3
G,976563490,-0.01304949,-0.009321064,-0.020772656,3
G,986563490,-0.02396845,-0.0061252704,-0.022104237,3
M,976563490,-6.895508,15.739746,-6.145996,3
M,986563490,-9.59375,16.938965,-5.0966797,3
A,986563490,-0.7338228,-3.7337575,-9.044097,3
A,996563490,-0.7206547,-3.6056678,-9.041702,3
G,996563490,-0.021038974,-0.0029294773,-0.022903185,3
G,1006563490,-0.0055926386,0.0010652645,-0.018908445,3
M,996563490,-7.04541,15.889648,-5.3964844,3
M,1006563490,-6.7456055,16.189453,-5.5463867,3
A,1006563490,-0.6895301,-3.53863,-9.064447,3
A,1016563490,-0.6979098,-3.6140475,-9.11712,3
G,1016563490,0.021837922,-7.9894834E-4,-0.011984225,3
G,1026563490,0.046871636,-0.0031957934,-0.007190535,3
M,1016563490,-6.895508,16.339355,-4.796875,3
M,1026563490,-8.544434,16.938965,-5.5463867,3
A,1026563490,-0.6955156,-3.6978445,-9.088389,3
A,1036563490,-0.6919243,-3.7588966,-9.062054,3
G,1036563490,0.05832323,-0.006924219,-0.007190535,3
G,1046563490,0.06178534,-0.010918961,-0.008788432,3
M,1036563490,-7.345215,16.63916,-5.0966797,3
M,1046563490,-6.7456055,17.23877,-6.2958984,3
A,1046563490,-0.7146692,-3.714604,-9.029732,3
A,1056563490,-0.7146692,-3.7181952,-9.00579,3
G,1056563490,0.058056913,-0.011984225,-0.013848438,3
G,1066563490,0.05672533,-0.011984225,-0.016777916,3
M,1056563490,-8.544434,17.23877,-5.3964844,3
M,1066563490,-8.094727,15.140137,-5.8461914,3
A,1066563490,-0.7038953,-3.7373488,-8.9998045,3
A,1076563490,-0.7266402,-3.7541082,-9.021352,3
G,1076563490,0.0561927,-0.011984225,-0.020506341,3
G,1086563490,0.058056913,-0.013315806,-0.022104237,3
M,1076563490,-7.794922,15.589844,-5.0966797,3
M,1086563490,-8.094727,15.889648,-5.3964844,3
A,1086563490,-0.7158663,-3.7696705,-9.012972,3
A,1096563490,-0.7015011,-3.821146,-9.021352,3
G,1096563490,0.056991648,-0.014913702,-0.023169503,3
G,1106563490,0.057257965,-0.016245283,-0.021571605,3
M,1096563490,-7.794922,15.889648,-5.3964844,3
M,1106563490,-7.345215,15.140137,-5.5463867,3
A,1106563490,-0.6967127,-3.8127663,-9.051279,3
A,1116563490,-0.7182605,-3.7948096,-9.0429,3
G,1116563490,0.05566007,-0.016777916,-0.01784318,3
G,1126563490,0.043675844,-0.015978966,-0.017310547,3
M,1116563490,-8.544434,15.589844,-5.5463867,3
M,1126563490,-7.944824,15.290039,-5.246582,3
A,1126563490,-0.7206547,-3.8379054,-9.01417,3
A,1136563490,-0.736217,-3.822343,-9.001001,3
G,1136563490,0.028229509,-0.013315806,-0.019707393,3
G,1146563490,0.021038974,-0.010386328,-0.02396845,3
M,1136563490,-8.694336,15.739746,-5.246582,3
M,1146563490,-6.2958984,15.889648,-4.9467773,3
A,1146563490,-0.7326257,-3.7684734,-8.9758625,3
A,1156563490,-0.7254431,-3.7565024,-9.050082,3
G,1156563490,0.018642128,-0.008788432,-0.025033714,3
