G,0,0.0,0.0,0.0,3
G,10000000,0.057790596,-0.022903185,-0.0077231675,3
G,20000000,0.05006743,-0.006924219,7.9894834E-4,3
G,30000000,0.042876896,-0.0010652645,0.002396845,3
G,40000000,0.049534798,7.9894834E-4,0.0013315806,3
G,50000000,0.056459017,-0.0010652645,7.9894834E-4,3
G,60000000,0.06524745,-0.002130529,0.0018642128,3
G,70000000,0.072171666,-0.0034621095,5.326322E-4,3
G,80000000,0.075101145,-0.0018642128,-5.326322E-4,3
G,90000000,0.07403588,-0.0018642128,-7.9894834E-4,3
G,100000000,0.07163903,-0.0026631611,-0.0015978967,3
G,110000000,0.06870956,-0.004261058,-0.0029294773,3
G,120000000,0.06364955,-0.008522116,-0.0034621095,3
G,130000000,0.059388492,-0.010918961,-0.004527374,3
G,1340000000,0.026365295,-0.00479369,-7.9894834E-4,3
G,1350000000,0.0314253,-0.004261058,-7.9894834E-4,3
G,1360000000,0.03355583,-0.0015978967,-2.663161E-4,3
G,1370000000,0.032756884,-0.0026631611,0.0037284256,3
G,2080000000,-0.007989483,0.002396845,-0.018908445,3
G,2090000000,-0.016511599,0.0010652645,-0.027696876,3
M,2253589426,-26.23291,4.347168,81.546875,3
G,2253589426,-7.9894834E-4,-0.0031957934,-0.043675844,3
G,2263589426,-0.0039947415,-0.013848438,-0.050866377,3
M,2263589426,32.52881,-12.741699,13.041504,3
G,2973589426,-0.020506341,-0.015978966,-0.015978966,3
G,2983589426,-0.015180019,-0.014114754,-0.019441076,3
M,2983589426,35.526855,-17.988281,14.840332,3
M,2993589426,35.526855,-15.290039,9.743652,3
M,3733589426,35.22705,-16.63916,14.09082,3
M,3749105468,34.47754,-14.09082,13.191406,3
A,3749929114,-0.7769185,-3.086126,-3.7936125,3
A,3759929114,-0.46567222,-5.5150437,-8.037335,3
G,3749929114,0.11132014,0.008255799,0.05566007,3
G,3759929114,0.06364955,5.326322E-4,0.048469532,3
A,4469929114,-0.2813187,-5.470751,-8.159439,3
A,4479929114,-0.3196259,-5.445612,-7.9714947,3
G,4469929114,0.015180019,-0.0061252704,-0.017576864,3
G,4479929114,0.03488741,-0.011451593,-0.030360037,3
M,4479929114,31.029785,-17.088867,14.840332,3
