M,0,-5.9960938,19.487305,1.9487305,3
M,10000000,-7.04541,19.037598,1.3491211,3
M,20000000,-7.1953125,18.58789,2.0986328,3
M,30000000,-8.244629,18.887695,1.1992188,3
M,40000000,-7.794922,19.78711,1.7988281,3
M,50000000,-8.544434,20.836426,0.89941406,3
M,60000000,-7.794922,20.836426,0.89941406,3
M,70000000,-7.1953125,18.58789,1.7988281,3
M,80000000,-7.944824,18.58789,2.0986328,3
M,90000000,-6.445801,19.337402,2.2485352,3
M,100000000,-7.04541,19.037598,2.2485352,3
M,110000000,-7.345215,19.487305,1.3491211,3
M,120000000,-7.04541,19.037598,1.4990234,3
M,130000000,-7.944824,18.887695,2.6982422,3
M,140000000,-6.2958984,17.688477,2.2485352,3
M,150000000,-6.145996,18.58789,2.0986328,3
M,320000000,-7.345215,18.437988,2.2485352,3
M,330000000,-8.544434,19.487305,1.4990234,3
M,340000000,-7.1953125,17.538574,2.0986328,3
M,350000000,-7.1953125,18.887695,2.2485352,3
M,1080000000,-8.244629,18.138184,0.2998047,3
M,1090000000,-7.944824,19.637207,1.6489258,3
M,1100000000,-6.445801,17.538574,2.0986328,3
M,1110000000,-7.04541,19.037598,1.9487305,3
M,1120000000,-6.145996,17.538574,2.9980469,3
M,1130000000,-7.345215,19.78711,2.2485352,3
M,1140000000,-9.144043,18.737793,2.2485352,3
M,1150000000,-8.544434,17.988281,1.9487305,3
A,2999400937,0.022744916,-4.0043025,-8.825027,3
A,3009400937,0.04070143,-3.976769,-8.892065,3
M,3009400937,-7.1953125,17.538574,3.2978516,3
M,3019400937,-7.6450195,18.887695,1.7988281,3
A,3019400937,0.050278235,-3.9743748,-8.920795,3
A,3029400937,0.050278235,-3.977966,-8.893262,3
A,3759400937,0.016759412,-4.0677485,-8.801085,3
A,3769400937,0.029927522,-4.074931,-8.767567,3
M,3769400937,-7.04541,18.437988,1.7988281,3
M,3779400937,-5.246582,20.236816,2.2485352,3
A,3779400937,0.007182605,-4.0785227,-8.798691,3
A,3789400937,0.017956512,-4.0773253,-8.7951,3
M,3789400937,-7.944824,18.887695,2.2485352,3
M,3799400937,-6.145996,18.887695,1.7988281,3
A,4508404478,-0.019153614,-4.2293572,-8.853758,3
A,4518404478,-0.009576807,-4.31076,-8.876503,3
G,4508404478,0.033822145,-7.9894834E-4,0.011984225,3
G,4518404478,0.023702133,0.0037284256,0.010652645,3
M,4518404478,-7.6450195,19.637207,1.7988281,3
M,4528404478,-6.2958984,19.037598,1.9487305,3
A,5268404478,0.05626374,-4.200627,-8.817844,3
A,5278404478,0.05865794,-4.188656,-8.816648,3
G,5268404478,0.013848438,-0.0061252704,-0.002130529,3
G,5278404478,0.013315806,-0.007456851,-0.0018642128,3
A,6008404478,0.075417355,-4.128801,-8.838196,3
A,6018404478,0.08020575,-4.1611223,-8.836999,3
G,6008404478,0.014114754,-0.0037284256,-5.326322E-4,3
G,6018404478,0.01571265,-0.006924219,2.663161E-4,3
M,6018404478,-7.944824,19.637207,2.2485352,3
M,6028404478,-8.244629,19.937012,1.7988281,3
A,6768404478,0.1592144,-4.2197804,-8.789114,3
A,6778404478,0.2825158,-4.110844,-8.573636,3
G,6768404478,0.014114754,0.0031957934,0.0039947415,3
G,6778404478,0.021038974,-0.006657903,0.009321064,3
M,6778404478,-7.794922,20.536621,0.5996094,3
M,6788404478,-7.345215,18.737793,1.9487305,3
A,6788404478,0.35434186,-3.3518825,-7.9607205,3
A,6798404478,-0.545878,-4.8135424,-9.015367,3
A,7508404478,0.049081136,-4.158728,-8.857349,3
A,7518404478,0.051475335,-4.156334,-8.826224,3
G,7508404478,0.017310547,-0.011984225,-0.009321064,3
G,7518404478,0.017576864,-0.01438107,-0.011451593,3
M,7518404478,-6.895508,19.637207,1.7988281,3
M,7528404478,-7.6450195,18.138184,1.1992188,3
A,7528404478,0.06344634,-4.122815,-8.848969,3
A,7538404478,0.06823475,-4.1000705,-8.850166,3
A,8268404478,-0.044292733,-4.201824,-8.911219,3
A,8278404478,-0.037110128,-4.1922474,-8.902839,3
G,8268404478,-0.0055926386,0.0031957934,-0.006657903,3
G,8278404478,-0.013582122,0.008522116,-0.008255799,3
M,8278404478,-6.445801,18.58789,2.5483398,3
M,8288404478,-7.345215,19.037598,1.0493164,3
A,8288404478,-0.039504327,-4.1503487,-8.881291,3
A,8298404478,-0.0023942017,-4.104859,-8.814254,3
A,9008404478,0.007182605,-4.1479545,-8.882488,3
A,9018404478,0.02633622,-4.131195,-8.814254,3
G,9008404478,0.008788432,-0.0037284256,-0.0055926386,3
G,9018404478,0.005060006,-0.0031957934,-0.0053263223,3
M,9018404478,-7.04541,18.437988,1.4990234,3
M,9028404478,-6.445801,18.58789,1.6489258,3
A,9028404478,0.017956512,-4.1252093,-8.845378,3
A,9038404478,0.025139118,-4.164714,-8.819042,3
A,9768404478,0.07062895,-4.110844,-8.810662,3
A,9778404478,0.04070143,-4.1395745,-8.785523,3
G,9768404478,-0.0039947415,0.006924219,-0.0063915867,3
G,9778404478,-0.007456851,0.004527374,-0.0037284256,3
M,9778404478,-7.04541,18.737793,2.2485352,3
M,9788404478,-6.145996,18.58789,1.7988281,3
A,9788404478,-0.010773907,-4.167108,-8.825027,3
A,9798404478,-0.04309563,-4.189853,-8.89446,3
A,10508404478,0.16400282,-4.068946,-8.7771435,3
A,10518404478,0.1316811,-4.144363,-8.84059,3
G,10508404478,0.04926848,-0.017044231,-0.0039947415,3
G,10518404478,0.053263225,-0.018908445,-5.326322E-4,3
M,10518404478,-8.094727,18.437988,1.4990234,3
M,10528404478,-5.8461914,17.538574,1.7988281,3
A,10528404478,0.050278235,-4.2341456,-8.9519205,3
A,10538404478,-0.04189853,-4.325125,-9.021352,3
A,11268404478,-0.046686932,-4.1144357,-8.896853,3
A,11278404478,-0.016759412,-4.0940847,-8.875306,3
G,11268404478,-0.0058589545,2.663161E-4,-0.011984225,3
G,11278404478,-0.0058589545,7.9894834E-4,-0.01438107,3
M,11278404478,-7.345215,19.78711,0.89941406,3
M,11288404478,-5.9960938,18.737793,2.2485352,3
A,11288404478,0.011971008,-4.0916905,-8.866926,3
A,11298404478,0.016759412,-4.1156325,-8.845378,3
A,12008404478,0.02633622,-4.209007,-8.854955,3
A,12018404478,0.029927522,-4.23654,-8.870518,3
G,12008404478,0.00958738,-0.002130529,-0.010386328,3
G,12018404478,-0.0013315806,0.004261058,-0.007456851,3
M,12018404478,-7.345215,19.78711,1.4990234,3
M,12028404478,-6.445801,18.58789,1.3491211,3
A,12028404478,0.0035913025,-4.248511,-8.911219,3
A,12038404478,0.04070143,-4.2221746,-8.868123,3
A,12768404478,0.017956512,-4.092888,-8.807071,3
A,12778404478,0.016759412,-4.1156325,-8.809465,3
G,12768404478,0.007190535,-0.0018642128,-0.010918961,3
G,12778404478,0.010120012,-0.0063915867,-0.0127831735,3
M,12778404478,-6.7456055,19.037598,1.7988281,3
M,12788404478,-9.293945,18.58789,1.3491211,3
A,13508404478,0.10654198,-4.0785227,-8.9040365,3
A,13518404478,0.06703765,-4.1264067,-8.858546,3
A,14268404478,0.06703765,-4.0533834,-8.893262,3
A,14278404478,0.06703765,-4.0581717,-8.896853,3
G,15008404478,0.012516857,-0.002130529,-0.007989483,3
G,15018404478,0.018642128,-0.004527374,-0.0058589545,3
M,14998404478,-7.794922,20.836426,1.9487305,3
M,15008404478,-5.9960938,18.437988,2.6982422,3
A,15028404478,0.050278235,-4.1599255,-8.853758,3
A,15038404478,0.05865794,-4.1575313,-8.866926,3
G,15028404478,0.023169503,-0.0063915867,-0.005060006,3
G,15038404478,0.017576864,-0.0063915867,-0.004527374,3
G,15748404478,0.0055926386,-0.0018642128,-0.0058589545,3
G,15758404478,0.005060006,-0.0010652645,-0.0055926386,3
M,15738404478,-6.895508,19.637207,1.6489258,3
M,15748404478,-8.244629,17.088867,0.89941406,3
A,15768404478,0.020350715,-4.1132383,-8.8884735,3
A,15778404478,0.016759412,-4.11683,-8.857349,3
G,15768404478,0.0010652645,0.0013315806,-0.006657903,3
G,15778404478,0.0018642128,0.002396845,-0.007989483,3
G,16528404478,0.002396845,-0.002130529,-0.008522116,3
G,16538404478,0.002130529,-0.0010652645,-0.010120012,3
M,16518404478,-7.794922,17.988281,1.9487305,3
M,16528404478,-8.244629,18.58789,0.7495117,3
A,16548404478,0.04309563,-4.0976763,-8.9124155,3
A,16558404478,0.05267244,-4.0857053,-8.870518,3
G,16548404478,0.0013315806,0.0,-0.011984225,3
G,16558404478,-5.326322E-4,0.0,-0.010120012,3
G,17268404478,0.009853696,-0.006657903,-0.0063915867,3
G,17278404478,0.009853696,-0.0058589545,-0.006924219,3
M,17258404478,-7.6450195,18.138184,2.5483398,3
M,17268404478,-7.345215,20.236816,1.7988281,3
A,17288404478,0.011971008,-4.0892963,-8.881291,3
A,17298404478,0.038307227,-4.1024647,-8.902839,3
G,17288404478,0.00958738,-0.0053263223,-0.007989483,3
G,17298404478,0.00958738,-0.004261058,-0.007456851,3
A,18028404478,0.047884032,-4.128801,-8.883685,3
A,18038404478,0.019153614,-4.1216183,-8.884883,3
G,18048404478,0.004527374,-2.663161E-4,-0.007989483,3
G,18058404478,0.009054748,-0.004527374,-0.006657903,3
M,18038404478,-7.1953125,19.937012,2.2485352,3
M,18048404478,-7.6450195,18.887695,1.6489258,3
A,18068404478,0.061052144,-4.1240125,-8.851364,3
A,18078404478,0.061052144,-4.120421,-8.908825,3
G,18068404478,0.010120012,-0.0037284256,-0.007456851,3
G,18078404478,0.005060006,-0.0055926386,-0.007989483,3
A,18088404478,0.015562311,-4.084508,-8.8884735,3
A,18098404478,0.037110128,-4.083311,-8.86932,3
G,18088404478,0.0053263223,-0.0058589545,-0.010918961,3
G,18098404478,0.008522116,-0.005060006,-0.010120012,3
M,18078404478,-7.794922,18.737793,1.9487305,3
M,18088404478,-7.1953125,17.538574,2.0986328,3
A,18108404478,0.02633622,-4.0940847,-8.860941,3
A,18118404478,0.059855044,-4.083311,-8.889671,3
G,18108404478,0.009853696,-0.004261058,-0.010652645,3
G,18118404478,0.009321064,-0.004261058,-0.008788432,3
M,18098404478,-8.244629,19.337402,0.89941406,3
M,18108404478,-7.944824,18.138184,1.6489258,3
A,18128404478,0.061052144,-4.1252093,-8.890868,3
A,18138404478,0.08140286,-4.1575313,-8.916007,3
G,18128404478,0.006924219,-0.002130529,-0.008522116,3
G,18138404478,0.006657903,0.0,-0.008255799,3
A,18148404478,0.046686932,-4.098873,-8.883685,3
A,18158404478,0.073023155,-4.1359835,-8.870518,3
G,18148404478,0.006924219,0.0,-0.007456851,3
G,18158404478,0.009853696,-0.0010652645,-0.006657903,3
M,18138404478,-5.246582,17.688477,1.4990234,3
M,18148404478,-5.9960938,18.437988,1.9487305,3
A,18168404478,0.06464344,-4.1276035,-8.875306,3
A,18178404478,0.020350715,-4.1012673,-8.841787,3
G,18168404478,0.009321064,-0.002396845,-0.007190535,3
G,18178404478,0.006924219,-0.004261058,-0.004527374,3
M,18158404478,-8.094727,19.487305,1.0493164,3
M,18168404478,-7.1953125,18.58789,2.0986328,3
A,18188404478,0.061052144,-4.1036615,-8.878897,3
A,18198404478,0.031124622,-4.1024647,-8.86932,3
G,18188404478,0.008788432,-0.007456851,-0.0037284256,3
G,18198404478,0.009321064,-0.009054748,-0.0055926386,3
A,18208404478,0.05267244,-4.0641575,-8.895657,3
A,18218404478,0.02873042,-4.0976763,-8.887277,3
G,18208404478,0.009054748,-0.008255799,-0.0077231675,3
G,18218404478,0.009853696,-0.007190535,-0.007456851,3
M,18198404478,-6.2958984,17.688477,2.2485352,3
M,18208404478,-7.794922,19.037598,1.0493164,3
A,18228404478,0.04070143,-4.1335893,-8.846576,3
A,18238404478,0.034715924,-4.132392,-8.9040365,3
G,18228404478,0.0127831735,-0.0055926386,-0.0077231675,3
G,18238404478,0.010386328,-0.0058589545,-0.007456851,3
M,18218404478,-7.345215,19.037598,1.7988281,3
M,18228404478,-6.895508,18.58789,2.2485352,3
A,18248404478,0.011971008,-4.1371803,-8.844181,3
A,18258404478,-0.01316811,-4.1264067,-8.860941,3
G,18248404478,0.006657903,-0.0039947415,-0.006924219,3
