145118519948,0.0,0.0,0.0,3
145128519948,0.0,0.0,0.0,3
145138519948,0.0,0.0,0.0,3
145148519948,0.03435478,-0.020240024,0.025300032,3
145158519948,0.025300032,-0.033023197,-0.029294772,3
145168519948,0.0034621095,-0.025300032,-0.0628506,3
145178519948,0.010652645,-0.024234766,-0.06870956,3
145188519948,0.013315806,-0.01917476,-0.073236935,3
145198519948,0.026897928,-0.0127831735,-0.070307456,3
145208519948,0.058589544,-0.0034621095,-0.07084008,3
145218519948,0.08974853,0.0013315806,-0.06924219,3
145228519948,0.11531488,0.0026631611,-0.07084008,3
145238519948,0.12543489,0.0018642128,-0.07403588,3
145248519948,0.1257012,-2.663161E-4,-0.07803062,3
145258519948,0.120907515,0.0029294773,-0.08868326,3
145268519948,0.11771172,0.011185277,-0.099069595,3
145278519948,0.11824436,0.019973708,-0.11132014,3
145288519948,0.116912775,0.023435818,-0.124902256,3
145298519948,0.11052119,0.024234766,-0.13502227,3
145308519948,0.10466223,0.017576864,-0.13821806,3
145318519948,0.10918961,0.010120012,-0.14061491,3
145328519948,0.12969595,-2.663161E-4,-0.14221281,3
145338519948,0.1571265,-0.013582122,-0.14247912,3
145348519948,0.18216023,-0.023435818,-0.14514229,3
145358519948,0.20293288,-0.037550572,-0.14301175,3
145368519948,0.21837921,-0.046072688,-0.14514229,3
145378519948,0.20612867,-0.05672533,-0.14434333,3
145388519948,0.18136127,-0.06737798,-0.14168017,3
145398519948,0.14913702,-0.07057377,-0.14647387,3
145408519948,0.11664646,-0.070307456,-0.1488707,3
145418519948,0.08468852,-0.06791061,-0.15339808,3
145428519948,0.075101145,-0.066046394,-0.15153387,3
145458519948,0.12250541,-0.07643273,-0.13688648,3
145468519948,0.14647387,-0.079095885,-0.12783173,3
145498519948,0.13848437,-0.07403588,-0.09853696,3
145508519948,0.1272991,-0.07163903,-0.08442221,3
145538519948,0.10679276,-0.09427591,-0.026365295,3
145548519948,0.07749799,-0.101200126,-0.013848438,3
145578519948,0.029294772,-0.07137272,-7.9894834E-4,3
145588519948,-7.9894834E-4,-0.050600063,0.004261058,3
145618519948,-0.00958738,0.01304949,0.0055926386,3
145628519948,-0.03195793,0.018109497,0.0026631611,3
145638519948,-0.037550572,0.0314253,-0.0077231675,3
145648519948,-0.02396845,0.040746365,-0.013582122,3
145658519948,-2.663161E-4,0.040213734,-0.017044231,3
145668519948,0.026365295,0.030360037,-0.017310547,3
145678519948,0.04234426,0.022104237,-0.020240024,3
145688519948,0.047670584,0.009853696,-0.021571605,3
145698519948,0.056459017,-0.004527374,-0.021571605,3
145708519948,0.063116916,-0.009853696,-0.024501082,3
145738519948,0.01784318,-0.034621093,-0.025300032,3
